Key;Tracker;Status;Priority;Owner;Filepath;Subject;Category;Estimated time [min];Start date;End date;Time spent [min];Description;Caratteristica di riferimento;Commit hash
AYqiD0NS882CViJqbmaz;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-22;2023-10-22;10;"startLine: 77;startOffset: 26;endOffset: 42;endLine: 77";Maintenance (Code Smells);6a775c7
AYqiD0NS882CViJqbma0;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-22;2023-10-22;5;"startLine: 87;startOffset: 22;endOffset: 38;endLine: 87";Maintenance (Code Smells);aef968f
AYqiD0NS882CViJqbma1;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-22;2023-10-22;5;"startLine: 98;startOffset: 22;endOffset: 38;endLine: 98";Maintenance (Code Smells);8ba8af1
AYqiD0NS882CViJqbma2;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-22;2023-10-22;5;"startLine: 104;startOffset: 22;endOffset: 38;endLine: 104";Maintenance (Code Smells);3892945
AYqiD0NS882CViJqbma3;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-22;2023-10-22;3;"startLine: 146;startOffset: 22;endOffset: 38;endLine: 146";Maintenance (Code Smells);255867d
AYqiD0NS882CViJqbma4;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-22;2023-10-22;5;"startLine: 179;startOffset: 30;endOffset: 46;endLine: 179";Maintenance (Code Smells);45aef23
AYqiD0NS882CViJqbma7;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S1192:  ""Define a constant instead of duplicating this literal Obtained unchecked Exception; this code should never be reached 3 times.""";CRITICAL;8;2023-10-22;2023-10-22;3;"startLine: 179;startOffset: 47;endOffset: 112;endLine: 179";Maintenance (Code Smells);75a2594
AYqiD0NS882CViJqbma5;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-22;2023-10-22;4;"startLine: 223;startOffset: 30;endOffset: 46;endLine: 223";Maintenance (Code Smells);7aa88f6
AYqiD0NS882CViJqbma8;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S1488:  ""Immediately return this expression instead of assigning it to the temporary variable declaredAccessableFields.""";MINOR;2;2023-10-22;2023-10-22;3;"startLine: 231;startOffset: 47;endOffset: 10;endLine: 248";Maintenance (Code Smells);8a16bfd
AYqiD0NS882CViJqbma9;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S1488:  ""Immediately return this expression instead of assigning it to the temporary variable declaredAccessableMethods.""";MINOR;2;2023-10-22;2023-10-22;2;"startLine: 254;startOffset: 49;endOffset: 10;endLine: 271";Maintenance (Code Smells);7cd3155
AYqiD0NS882CViJqbma-;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S1488:  ""Immediately return this expression instead of assigning it to the temporary variable value.""";MINOR;2;2023-10-22;2023-10-22;2;"startLine: 277;startOffset: 27;endOffset: 14;endLine: 281";Maintenance (Code Smells);5c0e3e8
AYqiD0NS882CViJqbma6;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-22;2023-10-22;3;"startLine: 302;startOffset: 30;endOffset: 46;endLine: 302";Maintenance (Code Smells);0666e37
AYqiD0NS882CViJqbma_;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:test/impl-base/src/main/java/org/jboss/arquillian/test/impl/enricher/resource/SecurityActions.java;"java:S6548:  ""An Enum-based Singleton implementation was detected. Make sure the use of the Singleton pattern is required and an Enum-based implementation is the right one for the context.""";INFO;0;2023-10-22;2023-10-22;3;"startLine: 327;startOffset: 17;endOffset: 30;endLine: 327";Maintenance (Code Smells);0aa7f93
