Key;Tracker;Status;Priority;Owner;Filepath;Subject;Category;Estimated time [min];Start date;End date;Time spent [min];Description;Caratteristica di riferimento;Commit hash
AYqiD0Fe882CViJqbmZJ;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/ContainerDeploymentContextHandler.java;;MAJOR;5;05/10/23;05/10/23;2;"startLine: 49;startOffset: 25;endOffset: 41;endLine: 49";Maintenance (Code Smells);369caa9
AYqiD0Fe882CViJqbmZK;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:container/impl-base/src/main/java/org/jboss/arquillian/container/impl/client/ContainerDeploymentContextHandler.java;"java:S1117:  ""Rename deploymentContext which hides the field declared at line 39.""";MAJOR;5;05/10/23;05/10/23;2;"startLine: 66;startOffset: 26;endOffset: 43;endLine: 66";Maintenance (Code Smells);4adf330
