Key;Tracker;Status;Priority;Owner;Filepath;Subject;Category;Estimated time [min];Start date;End date;Time spent [min];Description;Caratteristica di riferimento;Commit hash
AYqiD0fz882CViJqbmgW;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:testng/standalone/src/main/java/org/jboss/arquillian/testng/standalone/LocalTestMethodExecutor.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023/11/4;2023/11/4;0;"startLine: 47;startOffset: 53;endOffset: 62;endLine: 47";Maintenance (Code Smells);6b5aa5f
AYqiD0fz882CViJqbmgX;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:testng/standalone/src/main/java/org/jboss/arquillian/testng/standalone/LocalTestMethodExecutor.java;"java:S1130:  ""Remove the declaration of thrown exception 'java.lang.Exception' as it cannot be thrown from method's body.""";MINOR;5;2023/11/4;2023/11/4;1;"startLine: 47;startOffset: 53;endOffset: 62;endLine: 47";Maintenance (Code Smells);6b5aa5f
