Key;Tracker;Status;Priority;Owner;Filepath;Subject;Category;Estimated time [min];Start date;End date;Time spent [min];Description;Caratteristica di riferimento;Commit hash
AYqiD0SP882CViJqbmco;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:protocols/servlet/src/main/java/org/jboss/arquillian/protocol/servlet/runner/ServletCommandService.java;"java:S3008:  ""Rename this field TIMEOUT to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2;2023-10-21;2023-10-21;5;"startLine: 30;startOffset: 24;endOffset: 31;endLine: 30";Maintenance (Code Smells);8139936
AYqiD0SP882CViJqbmcl;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:protocols/servlet/src/main/java/org/jboss/arquillian/protocol/servlet/runner/ServletCommandService.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-21;2023-10-21;7;"startLine: 42;startOffset: 30;endOffset: 46;endLine: 42";Maintenance (Code Smells);02779a2
AYqiD0SP882CViJqbmcp;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:protocols/servlet/src/main/java/org/jboss/arquillian/protocol/servlet/runner/ServletCommandService.java;"java:S2142:  ""Either re-interrupt this method or rethrow the InterruptedException that can be caught here.""";MAJOR;15;2023-10-21;2023-10-21;6;"startLine: 50;startOffset: 21;endOffset: 32;endLine: 50";Reliability (Bugs);3efea91
AYqiD0SP882CViJqbmcm;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:protocols/servlet/src/main/java/org/jboss/arquillian/protocol/servlet/runner/ServletCommandService.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-21;2023-10-21;5;"startLine: 51;startOffset: 26;endOffset: 42;endLine: 51";Maintenance (Code Smells);dd4c8a2
AYqiD0SP882CViJqbmcn;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:protocols/servlet/src/main/java/org/jboss/arquillian/protocol/servlet/runner/ServletCommandService.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-21;2023-10-21;5;"startLine: 54;startOffset: 18;endOffset: 34;endLine: 54";Maintenance (Code Smells);f3de7ed
