Key;Tracker;Status;Priority;Owner;Filepath;Subject;Category;Estimated time [min];Start date;End date;Time spent [min];Description;Caratteristica di riferimento;Commit hash
AYqiDz-i882CViJqbmV-;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:container/test-impl-base/src/main/java/org/jboss/arquillian/container/test/impl/client/deployment/command/DeploymentCommandObserver.java;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20;2023-10-09;2023-10-09;5;"startLine: 72;startOffset: 22;endOffset: 38;endLine: 72";Maintenance (Code Smells);95b9df6
AYqiDz-i882CViJqbmV_;To-Do;New;Normal;Claudia Stefanizzi;CiEmmeModelli_CiEmme:container/test-impl-base/src/main/java/org/jboss/arquillian/container/test/impl/client/deployment/command/DeploymentCommandObserver.java;"java:S1488:  ""Immediately return this expression instead of assigning it to the temporary variable content.""";MINOR;2;2023-10-09;2023-10-09;1;"startLine: 85;startOffset: 31;endOffset: 48;endLine: 85";Maintenance (Code Smells);c008b86
