Key;Tracker;Status;Priority;Owner;Filepath;Subject;Category;Estimated time [min];Start date;End date;Time spent [min];Description;Caratteristica di riferimento;Commit hash
AYqiD0Zx882CViJqbmed;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:junit/core/src/test/java/org/jboss/arquillian/junit/JUnitIntegrationTestCase.java;"java:S5785:  ""Use assertEquals instead.""";MAJOR;2;2023/10/28;2023/10/28;1;"startLine: 231;startOffset: 15;endOffset: 25;endLine: 231";Maintenance (Code Smells);7967c60
AYqiD0Zx882CViJqbmee;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:junit/core/src/test/java/org/jboss/arquillian/junit/JUnitIntegrationTestCase.java;"java:S5785:  ""Use assertEquals instead.""";MAJOR;2;2023/10/28;2023/10/28;1;"startLine: 232;startOffset: 15;endOffset: 25;endLine: 232";Maintenance (Code Smells);86fde7f
AYqiD0Zx882CViJqbmef;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:junit/core/src/test/java/org/jboss/arquillian/junit/JUnitIntegrationTestCase.java;"java:S5785:  ""Use assertEquals instead.""";MAJOR;2;2023/10/28;2023/10/28;1;"startLine: 249;startOffset: 15;endOffset: 25;endLine: 249";Maintenance (Code Smells);95d51e6
AYqiD0Zx882CViJqbmeg;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:junit/core/src/test/java/org/jboss/arquillian/junit/JUnitIntegrationTestCase.java;"java:S5785:  ""Use assertEquals instead.""";MAJOR;2;2023/10/28;2023/10/28;1;"startLine: 269;startOffset: 15;endOffset: 25;endLine: 269";Maintenance (Code Smells);25d994d
AYqiD0Zx882CViJqbmeh;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:junit/core/src/test/java/org/jboss/arquillian/junit/JUnitIntegrationTestCase.java;"java:S5785:  ""Use assertEquals instead.""";MAJOR;2;2023/10/28;2023/10/28;1;"startLine: 297;startOffset: 15;endOffset: 25;endLine: 297";Maintenance (Code Smells);59015f7
AYqiD0Zx882CViJqbmei;To-Do;New;Normal;Matteo Scuro;CiEmmeModelli_CiEmme:junit/core/src/test/java/org/jboss/arquillian/junit/JUnitIntegrationTestCase.java;"java:S5785:  ""Use assertEquals instead.""";MAJOR;2;2023/10/28;2023/10/28;1;"startLine: 298;startOffset: 15;endOffset: 25;endLine: 298";Maintenance (Code Smells);261f77f
